aiki-no-jutsu ryote dori  kagi gatame	合気之術 両手取	鉤固	kagi gatame	hook pin	aiki-no-jutsu ryote dori	the science of joining spirit both hands take		<div><A href="https://www.youtube.com/watch?v=89ISDCUudO4&t=0m57s#t=0m57s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> 	
aiki-no-jutsu ryote dori  nadare	合気之術 両手取	雪崩	nadare	avalanche	aiki-no-jutsu ryote dori	the science of joining spirit both hands take		<div><A href="https://www.youtube.com/watch?v=89ISDCUudO4&t=1m19s#t=1m19s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> 	
aiki-no-jutsu ryote dori  uki modoshi	合気之術 両手取	浮受戻し	uki modoshi	float return	aiki-no-jutsu ryote dori	the science of joining spirit both hands take		<div><A href="https://www.youtube.com/watch?v=89ISDCUudO4&t=1m30s#t=1m30s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> 	
aiki-no-jutsu ryote dori  saza nami	合気之術 両手取	細波	saza nami	ripple	aiki-no-jutsu ryote dori	the science of joining spirit both hands take		<div><A href="https://www.youtube.com/watch?v=89ISDCUudO4&t=1m45s#t=1m45s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> 	
aiki-no-jutsu ryote dori  yobi modoshi	合気之術 両手取	呼び戻し	yobi modoshi	call return	aiki-no-jutsu ryote dori	the science of joining spirit both hands take		<div><A href="https://www.youtube.com/watch?v=89ISDCUudO4&t=2m02s#t=2m02s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> 	
aiki-no-jutsu ryote dori  hi sho	合気之術 両手取	火暑	hi sho	fire heat (?)	aiki-no-jutsu ryote dori	the science of joining spirit both hands take		<div><A href="https://www.youtube.com/watch?v=89ISDCUudO4&t=2m14s#t=2m14s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> 	
aiki-no-jutsu ryote dori  kata otoshi	合気之術 両手取	肩落	kata otoshi	shoulder drop	aiki-no-jutsu ryote dori	the science of joining spirit both hands take		<div><A href="https://www.youtube.com/watch?v=89ISDCUudO4&t=2m30s#t=2m30s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> 	
aiki-no-jutsu ryote dori  kesa giri	合気之術 両手取	袈裟切	kesa giri	scarf cut	aiki-no-jutsu ryote dori	the science of joining spirit both hands take		<div><A href="https://www.youtube.com/watch?v=89ISDCUudO4&t=2m45s#t=2m45s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> 	
aiki-no-jutsu ryote dori  orimi	合気之術 両手取	折り身	orimi	fold body	aiki-no-jutsu ryote dori	the science of joining spirit both hands take		<div><A href="https://www.youtube.com/watch?v=89ISDCUudO4&t=3m02s#t=3m02s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> 	
aiki-no-jutsu ryote dori  tachi zori	合気之術 両手取	立反	tachi zori	standing throw back	aiki-no-jutsu ryote dori	the science of joining spirit both hands take		<div><A href="https://www.youtube.com/watch?v=89ISDCUudO4&t=3m12s#t=3m12s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> 	
aiki-no-jutsu ryote dori  furiko otoshi	合気之術 両手取	振り子落	furiko otoshi	pendulum drop	aiki-no-jutsu ryote dori	the science of joining spirit both hands take		<div><A href="https://www.youtube.com/watch?v=89ISDCUudO4&t=3m26s#t=3m26s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> 	
aiki-no-jutsu ryote dori  nukite otoshi	合気之術 両手取	抜手落	nukite otoshi	pull out hand drop	aiki-no-jutsu ryote dori	the science of joining spirit both hands take		<div><A href="https://www.youtube.com/watch?v=89ISDCUudO4&t=3m41s#t=3m41s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> 	
aiki-no-jutsu ryote dori  katate otoshi	合気之術 両手取	片手落	katate otoshi	one hand drop	aiki-no-jutsu ryote dori	the science of joining spirit both hands take		<div><A href="https://www.youtube.com/watch?v=89ISDCUudO4&t=3m56s#t=3m56s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> 	
aiki-no-jutsu ryote dori  ryo ichimonji	合気之術 両手取	両一文字	ryo ichimonji	both straight line	aiki-no-jutsu ryote dori	the science of joining spirit both hands take		<div><A href="https://www.youtube.com/watch?v=89ISDCUudO4&t=4m08s#t=4m08s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> 	
aiki-no-jutsu ryote dori  aya guruma	合気之術 両手取	綾車	aya guruma	diagonal wheel	aiki-no-jutsu ryote dori	the science of joining spirit both hands take		<div><A href="https://www.youtube.com/watch?v=89ISDCUudO4&t=4m22s#t=4m22s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> 	
aiki-no-jutsu ryote dori  yuragi otoshi	合気之術 両手取	揺らぎ落	yuragi otoshi	tremor drop	aiki-no-jutsu ryote dori	the science of joining spirit both hands take		<div><A href="https://www.youtube.com/watch?v=89ISDCUudO4&t=4m42s#t=4m42s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> 	
aiki-no-jutsu ryote dori  koshi no hiraku	合気之術 両手取	腰の開く	koshi no hiraku	lower-back open	aiki-no-jutsu ryote dori	the science of joining spirit both hands take		<div><A href="https://www.youtube.com/watch?v=89ISDCUudO4&t=4m55s#t=4m55s">Hakuhō-ryu Aiki-jūjutsu UK</A></div> 	
gokajo rokute  makikomi kujiki	五ヶ条 六手	巻込挫	makikomi kujiki	wind-up into bend-back	gokajo rokute	section five 6 moves	tsuki	<div><A href="https://www.youtube.com/watch?v=QbQ2n-C6mDY&t=17m34s#t=17m34s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
gokajo rokute  koban gaeshi	五ヶ条 六手	小判返	koban gaeshi	oval flip	gokajo rokute	section five 6 moves	kakete (block strike)	<div><A href="https://www.youtube.com/watch?v=QbQ2n-C6mDY&t=18m42s#t=18m42s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
gokajo rokute  kannuki dzume	五ヶ条 六手	閂詰	kannuki dzume	bolt jam	gokajo rokute	section five 6 moves	ryote dori	<div><A href="https://www.youtube.com/watch?v=QbQ2n-C6mDY&t=20m16s#t=20m16s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
gokajo rokute  enma	五ヶ条 六手	閻魔	enma	lord of Hades	gokajo rokute	section five 6 moves	tsuki	<div><A href="https://www.youtube.com/watch?v=QbQ2n-C6mDY&t=21m54s#t=21m54s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
gokajo rokute  shumoku	五ヶ条 六手	橦木	shumoku	bell hammer (wooden)	gokajo rokute	section five 6 moves	yokomen uchi	<div><A href="https://www.youtube.com/watch?v=QbQ2n-C6mDY&t=23m09s#t=23m09s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
gokajo rokute  taki otoshi	五ヶ条 六手	滝落	taki otoshi	waterfall drop	gokajo rokute	section five 6 moves	kakete (block strike)	<div><A href="https://www.youtube.com/watch?v=QbQ2n-C6mDY&t=24m33s#t=24m33s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
gokajo emonodori bou dori  ippon me	五ヶ条 得物捕 棒捕	一本目	ippon me	1st	gokajo emonodori bou dori	section five weapons capture staff capture	shomen uchi	<div><A href="https://www.youtube.com/watch?v=QbQ2n-C6mDY&t=27m45s#t=27m45s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
gokajo emonodori bou dori  nihon me	五ヶ条 得物捕 棒捕	二本目	nihon me	2nd	gokajo emonodori bou dori	section five weapons capture staff capture	shomen uchi	<div><A href="https://www.youtube.com/watch?v=QbQ2n-C6mDY&t=28m06s#t=28m06s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
gokajo emonodori bou dori  sanbon me	五ヶ条 得物捕 棒捕	三本目	sanbon me	3rd	gokajo emonodori bou dori	section five weapons capture staff capture	tsuki, sokumen uchi	<div><A href="https://www.youtube.com/watch?v=QbQ2n-C6mDY&t=28m24s#t=28m24s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
gokajo emonodori jutte dori  ippon me	五ヶ条 得物捕 十手捕	一本目	ippon me	1st	gokajo emonodori jutte dori	section five weapons capture jutte capture		<div><A href="https://www.youtube.com/watch?v=QbQ2n-C6mDY&t=30m42s#t=30m42s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
gokajo emonodori jutte dori  nihon me	五ヶ条 得物捕 十手捕	二本目	nihon me	2nd	gokajo emonodori jutte dori	section five weapons capture jutte capture	shomen uchi	<div><A href="https://www.youtube.com/watch?v=QbQ2n-C6mDY&t=31m13s#t=31m13s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
gokajo emonodori jutte dori  sanbon me	五ヶ条 得物捕 十手捕	三本目	sanbon me	3rd	gokajo emonodori jutte dori	section five weapons capture jutte capture	shomen uchi	<div><A href="https://www.youtube.com/watch?v=QbQ2n-C6mDY&t=31m52s#t=31m52s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
gokajo emonodori tantou dori  ippon me	五ヶ条 得物捕 短剣捕	一本目	ippon me	1st	gokajo emonodori tantou dori	section five weapons capture knife capture	shomen uchi	<div><A href="https://www.youtube.com/watch?v=QbQ2n-C6mDY&t=33m53s#t=33m53s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
gokajo emonodori tantou dori  nihon me	五ヶ条 得物捕 短剣捕	二本目	nihon me	2nd	gokajo emonodori tantou dori	section five weapons capture knife capture	yokomen uchi	<div><A href="https://www.youtube.com/watch?v=QbQ2n-C6mDY&t=34m17s#t=34m17s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
gokajo emonodori tantou dori  sanbon me	五ヶ条 得物捕 短剣捕	三本目	sanbon me	3rd	gokajo emonodori tantou dori	section five weapons capture knife capture	gyaku yokomen uchi	<div><A href="https://www.youtube.com/watch?v=QbQ2n-C6mDY&t=34m33s#t=34m33s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
gokajo emonodori tachi dori  ippon me	五ヶ条 得物捕 太刀捕	一本目	ippon me	1st	gokajo emonodori tachi dori	section five weapons capture sword capture	shomen uchi	<div><A href="https://www.youtube.com/watch?v=QbQ2n-C6mDY&t=36m33s#t=36m33s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
gokajo emonodori tachi dori  nihon me	五ヶ条 得物捕 太刀捕	二本目	nihon me	2nd	gokajo emonodori tachi dori	section five weapons capture sword capture		<div><A href="https://www.youtube.com/watch?v=QbQ2n-C6mDY&t=37m04s#t=37m04s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
gokajo emonodori tachi dori  sanbon me	五ヶ条 得物捕 太刀捕	三本目	sanbon me	3rd	gokajo emonodori tachi dori	section five weapons capture sword capture	shomen uchi	<div><A href="https://www.youtube.com/watch?v=QbQ2n-C6mDY&t=37m33s#t=37m33s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
gokajo emonodori kasa dori  ippon me	五ヶ条 得物捕 傘捕	一本目	ippon me	1st	gokajo emonodori kasa dori	section five weapons capture umbrella capture	kakete	<div><A href="https://www.youtube.com/watch?v=QbQ2n-C6mDY&t=38m02s#t=38m02s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
gokajo emonodori kasa dori  nihon me	五ヶ条 得物捕 傘捕	二本目	nihon me	2nd	gokajo emonodori kasa dori	section five weapons capture umbrella capture	kakete	<div><A href="https://www.youtube.com/watch?v=QbQ2n-C6mDY&t=38m30s#t=38m30s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
gokajo emonodori kasa dori  sanbon me	五ヶ条 得物捕 傘捕	三本目	sanbon me	3rd	gokajo emonodori kasa dori	section five weapons capture umbrella capture	shime	<div><A href="https://www.youtube.com/watch?v=QbQ2n-C6mDY&t=38m59s#t=38m59s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
gokajo emonodori kasa dori  yonhon me	五ヶ条 得物捕 傘捕	四本目	yonhon me	4th	gokajo emonodori kasa dori	section five weapons capture umbrella capture	shime	<div><A href="https://www.youtube.com/watch?v=QbQ2n-C6mDY&t=39m32s#t=39m32s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
gokajo emonodori kasa dori  gohon me	五ヶ条 得物捕 傘捕	五本目	gohon me	5th	gokajo emonodori kasa dori	section five weapons capture umbrella capture	tsuki	<div><A href="https://www.youtube.com/watch?v=QbQ2n-C6mDY&t=40m06s#t=40m06s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
gokajo taninzuudori  ippon me	五ヶ条 多人数捕	一本目	ippon me	1st	gokajo taninzuudori	section five large number of people capture	shime	<div><A href="https://www.youtube.com/watch?v=QbQ2n-C6mDY&t=42m39s#t=42m39s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
gokajo taninzuudori  nihon me	五ヶ条 多人数捕	二本目	nihon me	2nd	gokajo taninzuudori	section five large number of people capture	ryote dori	<div><A href="https://www.youtube.com/watch?v=QbQ2n-C6mDY&t=42m52s#t=42m52s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
gokajo taninzuudori  sanbon me	五ヶ条 多人数捕	三本目	sanbon me	3rd	gokajo taninzuudori	section five large number of people capture	ryote dori	<div><A href="https://www.youtube.com/watch?v=QbQ2n-C6mDY&t=43m01s#t=43m01s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
gokajo taninzuudori  yonhon me	五ヶ条 多人数捕	四本目	yonhon me	4th	gokajo taninzuudori	section five large number of people capture	futari dori	<div><A href="https://www.youtube.com/watch?v=QbQ2n-C6mDY&t=43m30s#t=43m30s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
gokajo taninzuudori  gohon me	五ヶ条 多人数捕	五本目	gohon me	5th	gokajo taninzuudori	section five large number of people capture	sannin dori	<div><A href="https://www.youtube.com/watch?v=QbQ2n-C6mDY&t=43m56s#t=43m56s">Nihon Daitō-ryū Aikibudō Seishin Kai - Katō Shigemitsu</A></div> 	
