2 dan	tanto-dori jiyu-waza	<A href="http://www.youtube.com/watch?v=vNv0rNot8FQ&t=3h23m48s#t=3h23m48s">video 1</A>
2 dan	ken-tori jiyu-waza	<A href="http://www.youtube.com/watch?v=vNv0rNot8FQ&t=3h24m41s#t=3h24m41s">video 1</A>
2 dan	jiyu-waza with 2 attackers (tanto, bare-hand shomen-uchi)	
3 dan	jiyu-waza with 3 attackers (bokken, tanto, bare-hand)	
oyo-waza	katate-mochi shiho-nage kuzushi	<A href="http://www.youtube.com/watch?v=i4LcdeiNH-k&t=56m33s#t=56m33s">video 1</A>
oyo-waza	yokomen-uchi shiho-nage kuzushi	<A href="http://www.youtube.com/watch?v=i4LcdeiNH-k&t=57m19s#t=57m19s">video 1</A>
oyo-waza	shomen-tsuki shiho-nage kuzushi	<A href="http://www.youtube.com/watch?v=i4LcdeiNH-k&t=58m04s#t=58m04s">video 1</A>
oyo-waza	kata-mochi shomen-uchi shiho-nage kuzushi	<A href="http://www.youtube.com/watch?v=i4LcdeiNH-k&t=58m49s#t=58m49s">video 1</A>
oyo-waza	shomen-uchi ikkajo-nage	<A href="http://www.youtube.com/watch?v=i4LcdeiNH-k&t=1h56m29s#t=1h56m29s">video 1</A>
oyo-waza	katate-mochi ikkajo-nage	<A href="http://www.youtube.com/watch?v=i4LcdeiNH-k&t=1h57m04s#t=1h57m04s">video 1</A>
oyo-waza	katate-aya-mochi nikajo-nage	<A href="http://www.youtube.com/watch?v=v0tuWpU3tB4&t=54m33s#t=54m33s">video 1</A>
oyo-waza	katate-aya-mochi nikajo-ude-garami-nage	<A href="http://www.youtube.com/watch?v=v0tuWpU3tB4&t=54m58s#t=54m58s">video 1</A>
oyo-waza	ushiro-ryote-mochi nikajo-osae	<A href="http://www.youtube.com/watch?v=v0tuWpU3tB4&t=55m21s#t=55m21s">video 1</A>
oyo-waza	shomen-uchi sankajo-nage	<A href="http://www.youtube.com/watch?v=v0tuWpU3tB4&t=1h48m04s#t=1h48m04s">video 1</A>
oyo-waza	yokomen-uchi sankajo-renko	<A href="http://www.youtube.com/watch?v=v0tuWpU3tB4&t=1h48m38s#t=1h48m38s">video 1</A>
oyo-waza	ushiro-ryote-mochi sankajo-nage	<A href="http://www.youtube.com/watch?v=v0tuWpU3tB4&t=1h49m32s#t=1h49m32s">video 1</A>
oyo-waza	kata-mochi sankajo-osae renko	<A href="http://www.youtube.com/watch?v=v0tuWpU3tB4&t=1h50m09s#t=1h50m09s">video 1</A>
oyo-waza	shomen-uchi yonkajo-nage	<A href="http://www.youtube.com/watch?v=v0tuWpU3tB4&t=2h32m53s#t=2h32m53s">video 1</A>
oyo-waza	katate-mochi yonkajo-nage	<A href="http://www.youtube.com/watch?v=v0tuWpU3tB4&t=2h33m37s#t=2h33m37s">video 1</A>
oyo-waza	ryote-mochi yonkajo-nage	<A href="http://www.youtube.com/watch?v=v0tuWpU3tB4&t=2h34m13s#t=2h34m13s">video 1</A>
oyo-waza	suwari-waza yonkajo-shime	<A href="http://www.youtube.com/watch?v=v0tuWpU3tB4&t=2h34m51s#t=2h34m51s">video 1</A>
oyo-waza	yokomen-uchi sokumen irimi-nage (uchi-sabaki)	<A href="http://www.youtube.com/watch?v=vNv0rNot8FQ&t=40m24s#t=40m24s">video 1</A>
oyo-waza	kata-mochi sokumen irimi-nage (uchi-sabaki)	<A href="http://www.youtube.com/watch?v=vNv0rNot8FQ&t=40m50s#t=40m50s">video 1</A>
oyo-waza	ushiro-ryote-mochi sokumen irimi-nage	<A href="http://www.youtube.com/watch?v=vNv0rNot8FQ&t=41m12s#t=41m12s">video 1</A>
oyo-waza	shomen-tsuki shomen irimi-nage (1)	<A href="http://www.youtube.com/watch?v=vNv0rNot8FQ&t=53m30s#t=53m30s">video 1</A>
oyo-waza	suwari-waza shomen-tsuki shomen irimi-nage (1)	<A href="http://www.youtube.com/watch?v=vNv0rNot8FQ&t=54m34s#t=54m34s">video 1</A>
oyo-waza	shomen-tsuki shomen irimi-nage (2)	<A href="http://www.youtube.com/watch?v=vNv0rNot8FQ&t=56m06s#t=56m06s">video 1</A>
oyo-waza	suwari-waza shomen-tsuki shomen irimi-nage (2)	<A href="http://www.youtube.com/watch?v=vNv0rNot8FQ&t=57m37s#t=57m37s">video 1</A>
oyo-waza	yokomen-uchi shomen irimi-nage (henka-waza)	<A href="http://www.youtube.com/watch?v=vNv0rNot8FQ&t=1h11m15s#t=1h11m15s">video 1</A>
oyo-waza	shomen-tsuki shomen irimi-nage	<A href="http://www.youtube.com/watch?v=vNv0rNot8FQ&t=1h11m38s#t=1h11m38s">video 1</A>
oyo-waza	katate-aya-mochi shomen irimi-nage	<A href="http://www.youtube.com/watch?v=vNv0rNot8FQ&t=1h12m03s#t=1h12m03s">video 1</A>
oyo-waza	shomen-uchi hiji-shime (uchi-sabaki)	<A href="http://www.youtube.com/watch?v=vNv0rNot8FQ&t=1h44m48s#t=1h44m48s">video 1</A>
oyo-waza	kata-mochi hiji-shime ~ kote-gaeshi	<A href="http://www.youtube.com/watch?v=vNv0rNot8FQ&t=1h45m32s#t=1h45m32s">video 1</A>
oyo-waza	yokomen-uchi hiji-ate-kokyu-nage (uchi-sabaki)	<A href="http://www.youtube.com/watch?v=vNv0rNot8FQ&t=2h13m27s#t=2h13m27s">video 1</A>
oyo-waza	kata-mochi hiji-ate-kokyu-nage	<A href="http://www.youtube.com/watch?v=vNv0rNot8FQ&t=2h14m04s#t=2h14m04s">video 1</A>
oyo-waza	ushiro-ryote-mochi hiji-ate-kokyu-nage	<A href="http://www.youtube.com/watch?v=vNv0rNot8FQ&t=2h14m42s#t=2h14m42s">video 1</A>
oyo-waza	shomen-tsuki kote-gaeshi	<A href="http://www.youtube.com/watch?v=vNv0rNot8FQ&t=2h59m29s#t=2h59m29s">video 1</A>
oyo-waza	katate-mochi kote-gaeshi	<A href="http://www.youtube.com/watch?v=vNv0rNot8FQ&t=2h59m55s#t=2h59m55s">video 1</A>
oyo-waza	shomen-uchi kote-gaeshi	<A href="http://www.youtube.com/watch?v=vNv0rNot8FQ&t=3h00m19s#t=3h00m19s">video 1</A>
oyo-waza	yokomen-uchi kote-gaeshi (uchi-sabaki)	<A href="http://www.youtube.com/watch?v=vNv0rNot8FQ&t=3h00m43s#t=3h00m43s">video 1</A>
oyo-waza	ushiro-ryote-mochi kote-gaeshi	<A href="http://www.youtube.com/watch?v=vNv0rNot8FQ&t=3h01m09s#t=3h01m09s">video 1</A>
oyo-waza	mune-mochi kokyu-nage	<A href="http://eng.dojo.in.ua/kokyu_mune">video 1</A>
